,artist,trap,hip hop,indie,punk,rap,jazz,pop,metal,country,folk,bluegrass,house,rock,opera,classical,instrumental,funk,broadway,genre
5165,Wade Hayes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"country, country road"
5166,Anita Cochran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"country dawn, deep contemporary country"
5167,Alana Davis,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ectofolk, folk-pop, lilith"
5168,Prophet Posse,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"dirty south rap, memphis hip hop, crunk, dirty south rap, gangster rap, hip hop, memphis hip hop, pop rap, rap, southern hip hop, trap music, memphis hip hop, crunk, gangster rap, memphis hip hop"
5169,Allure,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,k-pop
5170,Michael Peterson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"country, country road"
5171,H-Town,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"boy band, hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary"
5172,Jose Luis Rodriguez Con Los Panchos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"bolero, bolero, latin pop, pop romantico, bolero, ranchera"
5173,MJG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"dirty south rap, gangster rap, memphis hip hop, southern hip hop, trap music"
5174,Somethin' For The People,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new jack swing
5175,Cornershop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,britpop
5176,Hum,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"alternative rock, post-hardcore"
5177,Luniz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"g funk, gangster rap, west coast rap"
5178,The Sundays,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"alternative pop, alternative rock, dream pop, folk-pop, lilith, new wave pop, pop rock"
5179,Neal McCoy,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country road, country rock, modern country rock"
5180,Mark & Brian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,Barney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,children's music
5182,Gravediggaz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, turntablism"
5183,Denis Leary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"comedy, comic"
5184,Spice 1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"g funk, gangster rap, hip hop, hyphy, rap, west coast rap, west coast trap"
5185,New Life Community Choir Featuring John P. Kee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contemporary gospel, gospel, praise, gospel"
5186,Christion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,The Psycho Realm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"chicano rap, conscious hip hop, hardcore hip hop"
5188,OMC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nz pop
5189,David Lee Roth,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,"album rock, classic rock, glam metal, hard rock, neo classical metal, rock"
5190,Rappin' 4-Tay,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"g funk, gangster rap, hyphy"
5191,Keali'i Reichel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hawaiian, jawaiian, tahitian"
5192,Mr. Serv-on,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dirty south rap
5193,The Rippingtons Featuring Russ Freeman,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"jazz fusion, smooth jazz, smooth jazz"
5194,London Symphony Orchestra (Foster),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"album rock, art rock, classic rock, folk rock, mellow gold, rock, soft rock, classical, classical performance, orchestra, orchestral performance"
5195,Trio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"german rock, neue deutsche welle"
5196,Lisa Stansfield,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"british soul, dance pop, disco, new romantic, new wave pop, soft rock"
5197,Organized Konfusion,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"alternative hip hop, hardcore hip hop, hip hop, jazz rap"
5198,BlackHawk,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country road, country rock"
5199,The Refreshments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,Talk Show,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"album rock, candy pop, dance rock, girl group, jangle pop, mellow gold, new romantic, new wave, new wave pop, permanent wave, pop rock, power pop, rock"
5201,Ant Banks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"g funk, gangster rap, hyphy, west coast rap"
5202,Forest For The Trees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,CRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,O.C.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"alternative hip hop, boom bap, east coast hip hop, hardcore hip hop, hip hop, jazz boom bap, turntablism"
5205,John Anderson,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country gospel, country road, country rock, nashville sound, outlaw country, traditional country"
5206,Rampage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,Mark Morrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"british soul, new jack swing"
5208,K's Choice,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative pop, belgian rock, dutch rock, lilith"
5209,Buck-O-Nine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"modern ska punk, ska, ska punk"
5210,Jon Bon Jovi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,classic rock
5211,Peter Cetera,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"adult standards, mellow gold, new wave pop, soft rock"
5212,D-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,g funk
5213,Az Yet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"new jack swing, urban contemporary"
5214,Kilo Ali,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"atl hip hop, dirty south rap, southern hip hop"
5215,The Lady Of Rage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"g funk, gangster rap"
5216,DJ Pooh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,west coast rap
5217,Clay Crosse,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"christian alternative rock, christian music, deep christian rock"
5218,Craig Mack,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"gangster rap, hardcore hip hop, hip hop, rap"
5219,John Berry,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,country
5220,Boot Camp Clik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"alternative hip hop, boom bap, east coast hip hop, hardcore hip hop"
5221,White Town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,UB40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"reggae fusion, uk reggae"
5223,Del Amitri,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"britpop, celtic rock, melancholia, new wave pop, pop rock, scottish rock"
5224,The Nixons,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,"alternative dance, edm, indie pop, indie poptimism, indietronica, modern rock, nu disco, shimmer pop, tropical house, big room, complextro, edm, electro house, progressive house, progressive trance, trance, uplifting trance"
5225,Freak Nasty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"atl hip hop, miami bass"
5226,World Party,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"jangle pop, new wave, power pop"
5227,Joe Satriani/Eric Johnson/Steve Vai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,"album rock, blues-rock, hard rock, instrumental rock, metal guitar, neo classical metal, progressive metal"
5228,Zhane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary"
5229,The Brand New Heavies,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,acid jazz
5230,Tony Toni Tone,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"dance pop, funk, hip hop, hip pop, motown, neo soul, new jack swing, quiet storm, r&b, soul, urban contemporary"
5231,Ronan Hardiman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"celtic, irish dance"
5232,Cowboy Mouth,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative roots rock, pop rock"
5233,Pat Benatar,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"album rock, classic rock, dance rock, mellow gold, new wave pop, pop rock, rock, soft rock"
5234,South Central Cartel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"chicano rap, g funk, gangster rap, west coast rap"
