"","artist","song","WeekID","Peak.Position","Weeks.on.Chart","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","Month","Season","artist.pop","X","trap","hip.hop","indie","punk","rap","jazz","pop","metal","country","folk","bluegrass","house","rock","opera","classical","instrumental","funk","broadway","Year"
"1112","Gavin DeGraw","Chariot",2005-04-16,97,20,0.031,0.302,239866,0.786,0,7,0.371,-5.191,1,0.0498,167.143,4,0.383,4,"Spring",0,1370,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2005"
"1113","George Ezra","Budapest",2015-02-14,81,23,0.085,0.717,200733,0.455,0,5,0.11,-8.303,1,0.0276,127.81,4,0.389,2,"Winter",0,618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"1114","George Harrison","My Sweet Lord",2002-02-02,94,1,0.079,0.538,281227,0.704,0,1,0.087,-8.904,0,0.0332,120.963,4,0.583,2,"Winter",0,3050,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"2002"
"1115","George Strait","The Best Day",2000-01-29,73,20,0.676,0.643,201453,0.465,0,9,0.278,-5.856,1,0.0295,132.416,4,0.348,1,"Winter",6,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2000"
"1116","George Strait","Twang",2009-12-26,100,1,0.343,0.563,175600,0.954,1.62e-05,9,0.082,-3.133,1,0.0753,158.577,4,0.841,12,"Winter",6,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2009"
"1117","George Strait","Desperately",2004-03-27,73,14,0.369,0.662,246540,0.378,1.2915e-05,4,0.149,-10.061,1,0.026,93.178,4,0.55,3,"Spring",6,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"1118","George Strait","Love's Gonna Make It Alright",2012-02-04,99,11,0.238,0.71,228893,0.86,0.000499,4,0.249,-5.313,1,0.0311,110.995,4,0.731,2,"Winter",4,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2012"
"1119","George Strait","Cowboys Like Us",2003-10-04,76,19,0.224,0.471,218353,0.53,6.55e-07,0,0.22,-7.05,1,0.0304,128.303,3,0.28,10,"Fall",5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2003"
"1120","George Strait","If You Can Do Anything Else",2001-04-14,76,18,0.587,0.682,245800,0.528,0.000294,3,0.102,-9.53,1,0.0272,117.008,4,0.533,4,"Spring",6,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2001"
"1121","George Strait","She Let Herself Go",2005-11-05,99,19,0.116,0.657,197360,0.547,2.26e-05,6,0.082,-8.739,0,0.0272,114.044,4,0.397,11,"Fall",4,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"1122","George Strait","Troubadour",2008-07-26,97,15,0.413,0.549,176227,0.611,0.00079,11,0.272,-6.219,1,0.0272,136.035,4,0.369,7,"Summer",7,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"1123","George Strait","River Of Love",2008-12-20,100,20,0.646,0.513,195147,0.818,0.0136,7,0.183,-6.77,1,0.0425,79.44,4,0.902,12,"Winter",7,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"1124","George Strait","I Saw God Today",2008-03-08,54,20,0.655,0.589,203200,0.578,0,3,0.193,-6.823,1,0.0312,148.216,4,0.377,3,"Spring",7,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"1125","George Strait","How 'Bout Them Cowgirls",2007-09-22,97,20,0.392,0.611,235913,0.732,0,4,0.371,-6.677,1,0.0353,117.023,4,0.454,9,"Fall",6,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2007"
"1126","George Strait","I Got A Car",2014-06-14,96,7,0.379,0.601,272267,0.633,0,4,0.12,-7.376,1,0.0326,138.399,4,0.478,6,"Summer",3,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2014"
"1127","George Strait","Living For The Night",2009-06-27,92,17,0.62,0.429,221773,0.454,0.00148,1,0.123,-6.495,1,0.0246,78.209,4,0.288,6,"Summer",7,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2009"
"1128","George Strait","Run",2001-10-27,70,20,0.499,0.547,245440,0.562,0.00104,11,0.129,-10.046,0,0.0326,75.604,4,0.331,10,"Fall",6,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2001"
"1129","George Strait","Give It All We Got Tonight",2012-12-08,98,20,0.26,0.588,251333,0.642,2.37e-06,7,0.08,-6.986,1,0.0266,130.36,4,0.324,12,"Winter",4,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2012"
"1130","George Strait","She'll Leave You With A Smile",2002-10-05,71,20,0.173,0.48,188067,0.332,0.000279,7,0.1,-12.16,1,0.0285,135.428,4,0.207,10,"Fall",4,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"1131","George Strait","It Just Comes Natural",2006-11-18,86,19,0.402,0.405,176427,0.786,1.43e-06,10,0.172,-2.829,1,0.0338,200.433,4,0.432,11,"Fall",5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2006"
"1132","George Strait","Tell Me Something Bad About Tulsa",2003-06-21,72,7,0.579,0.6,196973,0.423,0.00213,2,0.121,-8.193,1,0.0264,129.581,4,0.278,6,"Summer",4,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2003"
"1133","George Strait","Wrapped",2007-05-05,95,16,0.293,0.581,247880,0.739,0,11,0.114,-3.953,1,0.0264,114.093,4,0.668,5,"Spring",5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2007"
"1134","George Strait","The Seashores Of Old Mexico",2006-04-29,86,7,0.164,0.496,251333,0.579,0.000679,6,0.335,-7.429,0,0.0336,156.953,3,0.499,4,"Spring",5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2006"
"1135","George Strait","Give It Away",2006-08-19,99,19,0.472,0.669,209320,0.651,0.000109,5,0.272,-5.79,1,0.0275,148.091,4,0.605,8,"Summer",5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2006"
"1136","George Strait","You'll Be There",2005-04-23,96,17,0.282,0.59,257440,0.452,1.245e-06,4,0.11,-9.455,1,0.0272,98.945,4,0.198,4,"Spring",4,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"1137","George Strait","The Breath You Take",2010-09-18,95,20,0.749,0.475,215880,0.393,0.000409,11,0.122,-7.628,0,0.029,132.128,3,0.315,9,"Fall",6,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2010"
"1138","George Strait","Living And Living Well",2002-04-06,75,20,0.378,0.611,212533,0.668,0.0022045,1,0.092,-7.03,1,0.0308,120.919,4,0.568,4,"Spring",5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"1139","George Strait","Here For A Good Time",2011-07-16,65,20,0.076,0.604,180267,0.773,3.63e-06,6,0.11,-6.63,1,0.0368,127.901,4,0.563,7,"Summer",5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2011"
"1140","Gerald Levert","Mr. Too Damn Good",2000-03-18,84,8,0.354,0.804,271560,0.322,0,1,0.151,-10.001,1,0.0344,115.17,4,0.31,3,"Spring",2,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2000"
"1141","Gerald Levert","Baby U Are",2000-08-19,96,5,0.02,0.657,317067,0.537,5.55e-06,6,0.102,-7.825,0,0.199,172.212,4,0.636,8,"Summer",3,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2000"
"1142","Ghostface Killah","Cherchez LaGhost",2000-08-05,98,1,0.036,0.864,191427,0.525,6.71e-06,11,0.083,-8.846,0,0.0532,103.516,4,0.513,8,"Summer",0,2103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2000"
"1143","Ginuwine","In Those Jeans",2003-06-14,72,20,0.508,0.691,243307,0.541,0,1,0.075,-5.873,1,0.0776,127.683,4,0.319,6,"Summer",3,3385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2003"
"1144","Ginuwine","There It Is",2001-04-07,82,10,0.14,0.603,300773,0.739,0,2,0.912,-3.356,1,0.153,106.052,4,0.212,4,"Spring",2,3385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2001"
"1145","Ginuwine","Love You More",2003-11-01,93,16,0.089,0.661,241373,0.422,2.39e-06,8,0.164,-6.918,0,0.0282,117.007,4,0.428,11,"Fall",4,3385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2003"
"1146","Ginuwine","Differences",2001-07-28,79,30,0.318,0.562,265533,0.594,0,3,0.311,-4.578,0,0.0558,62.876,4,0.423,7,"Summer",3,3385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2001"
"1147","Ginuwine","Stingy",2002-08-03,69,20,0.26,0.622,259493,0.573,0,1,0.173,-6.934,0,0.0547,127.132,4,0.617,8,"Summer",3,3385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2002"
"1148","Glenn Lewis","Don't You Forget It",2001-12-01,98,20,0.118,0.708,248773,0.513,0,6,0.114,-7.748,0,0.0888,89,4,0.31,12,"Winter",0,4763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2001"
"1149","Gloriana","Wild At Heart",2009-06-13,82,15,0.018,0.583,223573,0.859,0,7,0.093,-4.009,1,0.0389,97.998,4,0.772,6,"Summer",0,1927,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"2009"
"1150","Gloriana","(Kissed You) Good Night",2012-04-21,97,20,0.081,0.523,232903,0.747,0,11,0.11,-6.125,1,0.0292,118.97,4,0.294,4,"Spring",1,1927,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"2012"
"1151","Gloriana","Can't Shake You",2013-05-25,98,4,0.247,0.651,266973,0.696,0,9,0.114,-6.611,1,0.0331,112.988,4,0.441,5,"Spring",1,1927,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"2013"
"1152","Gnarls Barkley","Going On",2008-04-05,88,1,0.002,0.428,174040,0.911,0,1,0.332,-4.743,1,0.0554,150.038,4,0.467,4,"Spring",1,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008"
"1153","Gnarls Barkley","Crazy",2006-05-20,91,29,0.017,0.835,182066,0.741,0.0577,8,0.083,-1.609,1,0.0339,111.963,4,0.612,5,"Spring",0,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2006"
"1154","Godsmack","Speak",2006-04-15,98,3,0,0.338,235933,0.887,0.00138,7,0.062,-6.447,1,0.0424,97.018,4,0.561,4,"Spring",1,499,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"2006"
"1155","Godsmack","Straight Out Of Line",2003-04-19,73,8,0,0.334,259320,0.955,0.0016,7,0.079,-4.719,1,0.174,153.157,4,0.367,4,"Spring",0,499,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"2003"
"1156","Goo Goo Dolls","Big Machine",2002-09-07,70,6,0.001,0.417,189573,0.91,0.00012235,3,0.357,-3.344,1,0.0612,108.84,4,0.588,9,"Fall",2,1416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2002"
"1157","Goo Goo Dolls","Broadway",2000-04-22,74,20,0.001,0.516,238433,0.89,0,11,0.085,-4.74,1,0.0458,132.76,4,0.756,4,"Spring",3,1416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2000"
"1158","Goo Goo Dolls","Better Days",2005-10-08,57,20,0.002,0.486,213267,0.593,0.000702,7,0.094,-5.093,1,0.03,113.252,4,0.33,10,"Fall",1,1416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2005"
"1159","Goo Goo Dolls","Give A Little Bit",2004-11-27,74,20,0.002,0.557,214400,0.951,0.000172,0,0.157,-3.003,1,0.033,93.974,4,0.528,11,"Fall",2,1416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2004"
"1160","Goo Goo Dolls","Here Is Gone",2002-03-23,63,20,0.001,0.344,238253,0.712,0.000976,1,0.108,-4.305,1,0.032,102.158,4,0.22,3,"Spring",2,1416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2002"
"1161","Good Charlotte","The Anthem",2003-03-29,56,11,0.007,0.494,175093,0.939,0,1,0.139,-3.127,1,0.126,177.751,4,0.893,3,"Spring",0,369,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2003"
"1162","Good Charlotte","I Don't Wanna Be In Love (Dance Floor Anthem)",2007-09-22,88,21,0.023,0.64,244000,0.884,0,6,0.187,-2.609,1,0.0428,124.968,4,0.573,9,"Fall",1,369,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2007"
"1163","Good Charlotte","I Just Wanna Live",2005-02-12,55,8,0.014,0.803,166053,0.83,0,10,0.103,-4.636,0,0.0356,111.033,4,0.935,2,"Winter",2,369,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2005"
"1164","Good Charlotte","Hold On",2004-02-14,63,5,0.001,0.424,245600,0.937,0,1,0.113,-5.354,1,0.0769,137.861,4,0.156,2,"Winter",1,369,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2004"
"1165","Gorilla Zoe","Echo",2009-05-16,82,9,0.081,0.809,237893,0.744,0,0,0.21,-5.892,0,0.0434,107.99,4,0.572,5,"Spring",1,3298,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"1166","Gorilla Zoe","Lost",2009-01-24,93,11,0.016,0.722,287187,0.564,0.176,0,0.351,-7.476,0,0.0668,136.039,4,0.553,1,"Winter",0,3298,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"1167","Gorillaz","Clint Eastwood",2001-08-25,73,11,0.015,0.736,305393,0.682,0.000655,10,0.07,-6.793,0,0.1112,148.983,4,0.716,8,"Summer",0,410,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,"2001"
"1168","Gorillaz","Feel Good Inc",2005-05-28,74,45,0.008,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,5,"Spring",0,410,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,"2005"
"1169","Gotye","Eyes Wide Open",2012-05-05,96,1,0.2,0.595,191253,0.86,0.0178,5,0.128,-6.056,1,0.0366,138.918,4,0.647,5,"Spring",0,2867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2012"
"1170","Grace Potter & The Nocturnals","Stars",2012-12-08,95,1,0.195,0.432,215933,0.483,0.0011,0,0.074,-6.696,1,0.0276,140.173,4,0.156,12,"Winter",0,2990,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2012"
"1171","Granger Smith","Backroad Song",2015-12-26,93,16,0.035,0.488,236787,0.833,0.0172,11,0.34,-6.571,1,0.0437,174.006,4,0.751,12,"Winter",0,217,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"2015"
"1172","Green Day","Holiday",2005-04-09,98,32,0,0.552,232680,0.89,0,8,0.888,-3.409,1,0.0342,146.525,4,0.716,4,"Spring",1,490,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2005"
"1173","Green Day","Oh Love",2012-08-25,100,4,0.006,0.427,303293,0.773,4.02e-06,8,0.04,-4.222,1,0.115,171.806,4,0.695,8,"Summer",0,490,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2012"
"1174","Green Day","American Idiot",2004-08-21,77,20,0,0.38,175333,0.986,7.385e-05,1,0.319,-2.231,1,0.0638,186.097,4,0.79,8,"Summer",0,490,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2004"
"1175","Green Day","Know Your Enemy",2009-05-02,40,15,0.002,0.56,191387,0.956,6.01e-05,7,0.06,-3.585,1,0.0412,129.982,4,0.959,5,"Spring",0,490,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2009"
"1176","Green Day","21 Guns",2009-07-11,55,20,0.05,0.264,321566,0.73,0,5,0.54,-4.852,1,0.0359,159.425,4,0.418,7,"Summer",1,490,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2009"
"1177","Gretchen Wilson","Homewrecker",2005-03-26,91,13,0.042,0.502,205973,0.68,3.7e-06,4,0.362,-5.707,1,0.0322,148.608,4,0.381,3,"Spring",2,2822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"1178","Gretchen Wilson","All Jacked Up",2005-08-20,97,11,0.189,0.392,212520,0.928,0,0,0.183,-3.702,1,0.153,188.72,3,0.765,8,"Summer",3,2822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"1179","Gretchen Wilson","When I Think About Cheatin'",2004-12-11,60,11,0.617,0.495,249227,0.387,4.4e-06,9,0.342,-7.531,1,0.0256,78.418,4,0.291,12,"Winter",1,2822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"1180","Gretchen Wilson","Redneck Woman",2004-04-10,76,20,0.13,0.499,221333,0.825,0,6,0.306,-5.146,1,0.177,185.069,4,0.753,4,"Spring",0,2822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"1181","Grouplove","Tongue Tied",2011-12-17,78,20,0.008,0.56,218013,0.936,0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,12,"Winter",0,1373,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2011"
"1182","Gucci Mane","Lemonade",2010-02-20,93,12,0.643,0.741,246013,0.658,3.43e-06,7,0.307,-7.758,1,0.0853,142.057,4,0.746,2,"Winter",1,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"1183","Gucci Mane","Freaky Gurl",2007-10-06,94,17,0.017,0.755,226720,0.644,0,7,0.193,-2.464,1,0.0642,147.019,4,0.742,10,"Fall",0,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"1184","Guns N' Roses","Chinese Democracy",2008-11-29,34,3,0.001,0.474,283213,0.8,0.0309,2,0.131,-10.472,1,0.0775,133.94,4,0.156,11,"Fall",0,92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"2008"
"1185","Gwen Stefani","Hollaback Girl",2005-04-02,82,31,0.344,0.918,199907,0.918,5.35e-06,10,0.024,-2.218,0,0.0954,110.024,4,0.882,4,"Spring",1,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2005"
"1186","Gwen Stefani","Luxurious",2005-11-05,80,20,0.133,0.813,264920,0.724,0,0,0.114,-3.987,1,0.0738,131.05,4,0.688,11,"Fall",3,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2005"
"1187","Gwen Stefani","4 In The Morning",2007-06-09,76,16,0.194,0.709,291107,0.822,0.000153,10,0.119,-6.178,1,0.0341,92.409,4,0.456,6,"Summer",6,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2007"
"1188","Gwen Stefani","What You Waiting For?",2004-10-16,93,20,0.046,0.675,221227,0.951,7.54e-06,2,0.625,-2.559,0,0.0664,136.042,4,0.718,10,"Fall",0,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2004"
"1189","Gwen Stefani","Used To Love You",2015-11-14,84,9,0.018,0.623,227680,0.654,1.73e-06,8,0.398,-5.408,1,0.0674,96.017,4,0.193,11,"Fall",0,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2015"
"1190","Gwen Stefani","Wind It Up",2006-11-18,40,18,0.335,0.96,189587,0.895,0.000176,0,0.364,-6.899,0,0.0714,120.01,4,0.92,11,"Fall",5,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2006"
"1191","Gwen Stefani","Cool",2005-07-16,86,20,0.032,0.707,189280,0.726,0.000221,2,0.359,-3.515,1,0.0279,112.026,4,0.809,7,"Summer",2,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2005"
"1192","Gwen Stefani","Make Me Like You",2016-03-05,97,5,0.04,0.741,216947,0.714,1.58e-05,5,0.127,-4.739,0,0.0476,118.036,4,0.799,3,"Spring",1,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2016"
"1193","Gwen Stefani","Crash",2006-02-11,95,8,0.02,0.789,246640,0.933,0,9,0.865,-1.606,1,0.0425,126.224,4,0.917,2,"Winter",4,175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2006"
"1194","Gym Class Heroes","Clothes Off!!",2007-09-01,46,6,0.022,0.761,235480,0.69,0,11,0.34,-5.56,1,0.11,114.987,4,0.742,9,"Fall",0,3196,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"1195","H.E.R.","Focus",2018-04-14,100,1,0.255,0.415,200133,0.313,1.4e-05,1,0.117,-12.945,0,0.0561,84.953,4,0.088,4,"Spring",0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"1196","Hailee Steinfeld","Love Myself",2015-08-29,96,16,0.003,0.617,218773,0.759,0,0,0.419,-6.785,0,0.0677,122.925,4,0.324,8,"Summer",0,1718,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"2015"
"1197","Halsey","New Americana",2015-09-19,97,17,0.011,0.339,183808,0.707,0,0,0.337,-5.121,0,0.0428,173.993,4,0.359,9,"Fall",0,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"1198","Halsey","Now Or Never",2017-04-29,50,20,0.107,0.67,214802,0.585,1.11e-06,6,0.131,-4.861,0,0.0354,110.03,4,0.447,4,"Spring",1,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"1199","Halsey","Bad At Love",2017-09-23,81,32,0.06,0.675,181279,0.751,0,0,0.089,-3.539,1,0.0296,118.384,4,0.612,9,"Fall",2,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"1200","Hannah Montana","You'll Always Find Your Way Back Home",2009-04-11,87,4,0.03,0.577,224187,0.906,0,8,0.189,-3.673,1,0.0583,152.946,4,0.692,4,"Spring",0,3957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"1201","Hannah Montana","Let's Get Crazy",2009-04-11,75,3,0.002,0.724,155880,0.894,6.23e-05,7,0.352,-5.168,1,0.0525,125.031,4,0.827,4,"Spring",0,3957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"1202","Hanson","This Time Around",2000-04-22,22,7,0.07,0.31,257373,0.874,0,1,0.144,-5.09,1,0.115,163.86,4,0.359,4,"Spring",2,788,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2000"
"1203","Harry Styles","Sweet Creature",2017-05-20,93,1,0.746,0.427,224867,0.262,0,7,0.068,-8.541,1,0.0276,104.085,4,0.228,5,"Spring",0,473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"1204","Heartland","I Loved Her First",2006-08-26,75,20,0.295,0.423,212013,0.391,0,4,0.175,-6.517,1,0.0262,137.031,3,0.166,8,"Summer",0,4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2006"
"1205","Heidi Newfield","Johnny & June",2008-07-26,94,15,0.458,0.592,218453,0.515,1.28e-06,5,0.116,-6.486,1,0.0299,141.949,4,0.269,7,"Summer",0,3916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"1206","Hellogoodbye","Here (In Your Arms)",2006-11-18,97,21,0.213,0.706,240547,0.621,0.00208,5,0.253,-6.797,1,0.0386,126.028,4,0.785,11,"Fall",0,2590,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2006"
"1207","Hey Violet","Guys My Age",2017-02-11,84,5,0.106,0.69,213695,0.663,0,8,0.066,-5.248,0,0.0352,122.041,4,0.285,2,"Winter",0,993,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"1208","Hilary Duff","So Yesterday",2003-08-16,53,20,0.24,0.554,215513,0.816,0,0,0.306,-4.004,1,0.0684,78.227,4,0.782,8,"Summer",0,1887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2003"
"1209","Hilary Duff","Come Clean",2004-02-28,53,13,0.019,0.575,214560,0.913,3.5e-05,8,0.27,-5.029,0,0.0745,118.097,4,0.503,2,"Winter",1,1887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2004"
"1210","Hilary Duff","Stranger",2007-08-04,97,1,0.031,0.676,252373,0.808,0.037728,7,0.542,-3.921,1,0.1565,124.025,4,0.864,8,"Summer",2,1887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"1211","Hilary Duff","With Love",2007-03-31,42,9,0.014,0.856,183320,0.917,4.555e-05,3,0.023,-4.83,0,0.0714,121.986,4,0.964,3,"Spring",1,1887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"1212","Hilary Duff","Sparks",2015-07-04,93,1,0.042,0.847,185920,0.882,0.000201,11,0.103,-4.536,0,0.0551,122.013,4,0.793,7,"Summer",0,1887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"1213","Hilary Duff","Wake Up",2005-09-03,29,6,0.076,0.621,218153,0.846,2.16e-06,4,0.203,-4.363,1,0.0514,120.412,4,0.261,9,"Fall",2,1887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"1214","Hillsong UNITED","Oceans (Where Feet May Fail)",2014-02-01,99,13,0.568,0.24,477390,0.389,0.46234,4,0.088,-9.71,1,0.0319,128.89,4,0.102,2,"Winter",0,615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2014"
"1215","Hinder","Better Than Me",2007-03-17,95,20,0.206,0.452,223533,0.675,1.27e-06,2,0.172,-5.172,0,0.0305,139.87,4,0.23,3,"Spring",1,1960,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,"2007"
"1216","Hinder","Lips Of An Angel",2006-07-29,97,33,0.033,0.476,261853,0.769,0,2,0.197,-5.344,1,0.0332,129.051,4,0.287,7,"Summer",0,1960,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,"2006"
"1217","Hinder","Without You",2008-10-18,98,9,0.032,0.417,232267,0.828,5.13e-06,3,0.131,-3.745,1,0.0345,136.033,4,0.332,10,"Fall",2,1960,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,"2008"
